2026	7740
9286	159
4920	538
7935	83
9827	182
831	643
9634	1181
9861	1509
7484	485
5693	707
3291	700
9809	1596
8584	558
6865	959
7860	969
7947	401
7865	436
7341	874
7342	1243
6440	1953
2451	506
3011	1700
9400	566
336	3932
6426	97
9000	544
2029	1390
2544	756
5672	416
6322	846
4425	239
7386	451
4052	1372
1829	380
4969	152
1835	2585
2936	203
5588	173
1828	373
4065	251
2929	2743
9514	418
869	555
6856	1430
4721	562
2864	5418
6447	982
4485	339
2021	2046
3765	206
8306	751
9405	215
4454	632
4457	299
3273	859
9753	1356
9778	505
9874	99
5678	257
352	5934
2506	2432
3008	914
2031	1635
9790	88
8259	108
9079	431
874	919
1814	2256
1788	475
9479	992
6408	809
3695	199
344	1143
9638	864
2920	1768
811	1481
6371	1874
7809	347
6836	2646
292	1496
6886	412
7814	937
9858	390
9020	48
9429	81
4054	595
9832	310
780	486
4488	202
6325	1132
9853	469
5673	213
6432	569
834	866
9110	268
7509	304
4080	936
7903	433
854	468
6032	1498
7496	269
5312	46
6860	885
2529	1891
7843	5575
4144	1053
5304	1187
8587	1186
9459	313
9758	402
9046	221
9672	605
9933	155
929	2015
6437	3378
3323	1210
4770	554
8555	454
8305	294
2517	776
9879	298
7933	87
3669	930
2448	2037
820	3917
5979	3235
2420	989
4972	311
9263	464
3764	45
5660	2192
5653	178
2911	517
6689	106
6400	725
9465	820
3737	916
7942	81
1232	501
6855	1041
8550	338
8274	431
800	1512
9938	84
9783	452
6366	425
321	1177
9101	290
4926	2231
3758	2043
9424	559
2999	1046
7870	556
4976	216
5621	764
8216	708
9468	359
2415	600
5978	796
4074	1840
6821	1853
8581	2391
3290	1372
3026	522
2012	1924
3285	1504
8611	1276
9669	1829
4440	352
3293	1054
6857	1387
8582	556
4058	4126
2541	194
8960	410
864	698
7835	2162
9240	889
9888	107
9050	438
8240	282
769	1146
1530	601
8220	860
7373	3043
7404	121
7939	229
9495	374
7448	1133
7383	1830
5701	243
3329	663
6707	16843
5015	312
2424	1021
9670	376
4014	1096
8569	527
3991	237
2551	1233
9895	1524
2910	1606
6330	612
4456	293
7514	219
9420	527
5340	3304
4166	347
9598	2245
8392	211
1284	505
4407	508
9467	404
9526	2365
9560	546
1217	371
6363	1597
7972	1046
2497	910
5998	458
8923	98
7905	858
6005	256
5614	220
4039	459
1838	524
2998	1457
7895	252
9072	763
7346	1048
6439	729
5338	3026
7354	732
7440	1117
6839	1243
3999	886
4423	275
9628	1814
1998	10683
9437	86
9018	193
9288	189
2447	1577
9977	580
9425	582
3265	1402
8556	473
2014	34478
7919	426
7460	386
2491	4286
9773	1499
1995	917
2417	642
5578	332
9667	1459
9857	216
9401	355
1534	2591
4002	423
781	688
7880	687
4714	368
8973	69
9534	2140
9283	473
9017	82
4890	965
6367	101
4443	605
4431	467
3979	424
2442	373
4150	237
288	1203
2968	652
850	516
4077	458
1776	624
1229	1272
4041	1177
1809	444
9042	622
2863	2519
2865	1042
7518	3380
7410	27424
9981	668
7415	23461
9984	1192
7411	2580
7419	4501
9989	468
7482	6094
7483	2019
9986	25679
7479	1547
9990	1109
7519	20348
9988	25223
9982	23264
7412	20598
7456	5676
9985	663
9983	2407
9987	1692
7452	40695
7493	981
7418	967
7394	1211
8196	275
9064	610
913	755
9741	1182
816	1570
9631	1904
4899	323
9696	431
4743	1524
6404	72
5013	371
1565	712
1524	142
2438	1587
3775	1998
4393	185
4486	179
7887	126
8248	214
8991	67
7872	1184
4773	198
8977	387
8979	209
8976	54
1790	1582
8992	80
1794	1415
5691	963
4717	623
804	1153
9847	603
801	1701
852	1627
9745	454
7384	1102
4497	190
1228	1038
9225	7685
5598	153
6811	725
2891	534
9701	1436
2907	516
9575	6905
6401	729
6396	2584
8283	618
9095	467
6027	885
8202	341
3310	747
9266	419
6862	109
4719	5571
9910	263
9269	312
9021	36
9253	918
9605	802
4889	1697
6816	1225
7969	220
2861	255
3002	323
9482	78
6848	2029
7340	363
900	1833
4904	51
2916	1343
5968	31
6364	8776
9722	1083
3744	776
3337	303
8928	220
4505	8035
9580	952
9002	280
2926	1734
7967	1006
8962	658
6415	487
5609	336
2888	506
3718	291
7888	319
8568	526
346	1672
1553	804
9993	703
3732	628
9668	974
4025	248
6019	662
3328	532
7906	1124
6444	379
7921	364
7964	599
9466	350
1193	1288
1547	4090
8218	1691
10018	671
7516	273
9799	556
8915	431
3103	669
830	954
5579	86
6823	739
9970	385
7498	1426
1266	146
8238	384
9568	15652
9572	2338
297	1471
4478	105
6842	163
8626	612
9994	824
2862	2617
2443	742
8382	334
3982	827
9417	315
8972	1010
4468	311
1556	1060
7885	549
9887	111
8287	1160
8223	1103
8280	631
5334	581
4057	1618
9819	407
3086	1290
7845	170
3102	978
3098	4035
10001	1442
6876	121
825	2551
2430	2099
9477	278
4048	3897
4934	336
3680	409
6699	271
9257	962
3289	364
9228	1786
7497	1800
6881	1048
5688	547
6676	5033
5702	191
4945	93
787	4164
4427	522
7366	348
8600	447
9478	515
9774	257
6307	2177
1540	513
5592	100
3748	34649
9974	251
6306	14796
9893	150
2938	147
9500	711
7499	964
9618	2787
6318	295
4753	1433
9049	448
9934	55
4031	1244
9648	1404
9651	1751
9661	1626
9771	3086
340	1730
6813	6426
4053	488
7853	475
2489	1565
7911	84
4978	262
6790	520
2007	157
5973	93
9720	947
2983	325
9976	510
9788	93
9860	966
9945	2898
9944	1639
9848	1151
9792	604
9763	1066
9779	955
6025	2417
9801	64
9818	351
9800	298
9951	1627
9845	7555
9843	976
9777	296
9839	31928
9835	612
9850	1376
9794	568
9767	2077
3706	251
4477	774
6861	641
2931	110
2932	242
9483	87
9484	52
9566	993
3757	1012
9582	2290
5330	293
9586	872
8930	272
6847	2754
3274	705
1827	322
7879	329
9570	462
922	527
3659	678
3986	691
3981	1564
4898	2168
302	2913
8276	806
3299	456
9816	1129
5980	1326
6657	4280
4786	1089
1771	1406
9062	834
9747	1062
4967	335
4965	154
9488	3125
6828	1372
7510	506
1237	749
4784	642
4925	28508
7363	165
6709	977
6405	193
6781	123
6820	687
9992	529
4003	215
8300	553
9776	1832
2498	892
2413	1851
2563	256
9764	977
8236	326
2991	622
9043	480
2421	1108
4755	155
7901	383
9480	593
5599	191
3087	912
3766	179
4936	246
3985	1334
7808	468
9564	753
2885	142
2401	197
7871	259
2530	2777
3088	2111
9704	825
1185	247
1202	531
778	2160
5981	460
3657	1040
877	1852
6697	90
8564	448
9544	1813
8988	188
4428	211
4051	668
9676	353
8917	449
6686	189
2954	367
7478	1434
3668	930
7505	180
3292	392
9010	113
8376	433
289	17066
4763	1063
3270	493
9795	836
9821	204
9389	1525
8251	1488
9797	167
1195	1048
2943	434
2462	381
3287	386
3776	389
4078	525
4157	509
286	1155
3277	181
8211	525
8266	244
2400	553
4957	148
9234	1148
4075	705
3801	291
2408	269
4958	283
4903	1519
4063	894
328	1956
9950	267
2504	388
9873	519
8398	1115
8395	453
4417	523
2473	563
6872	462
6670	953
7827	829
7337	1497
776	1379
2479	2103
2455	531
2032	3740
7338	1963
7893	969
306	1355
8252	900
6002	168
6315	4023
9636	826
9737	57300
3661	517
9770	383
5664	226
2019	689
4932	327
9066	52
6321	503
8920	270
6692	798
8933	133
9247	628
808	2027
6867	73
4472	257
8974	50
1218	563
7839	741
6436	4276
7855	296
4788	1339
9805	478
9098	6781
3009	1578
2477	453
9499	211
6642	645
2539	423
8560	605
3092	521
8952	468
7868	146
10006	454
2897	264
9418	95
1187	920
2500	671
8222	1943
4395	37
8912	318
5341	1381
8290	39989
7513	313
9011	155
7932	139
3099	1010
4974	281
7449	385
330	1856
6826	688
8942	347
7369	1214
8985	69
4909	106
7909	224
6673	652
6730	455
5947	571
2960	1229
6376	1708
6864	670
3319	1146
2526	4311
4747	172
966	8795
9386	1013
3313	1455
2992	522
2990	206
4415	1560
2523	2854
9714	700
4004	505
2493	1344
5956	528
7465	1370
7953	740
1567	667
7467	11087
8295	1044
2987	2265
1765	2524
1559	2131
326	2256
813	1605
9877	65
9883	1308
4783	214
7826	183
2875	799
4757	114
4797	357
9036	91
4977	735
3315	126
7405	73
4963	327
5948	1253
5952	890
5953	201
5951	201
5954	257
9591	2889
3297	1919
1780	12267
8578	558
4893	1185
3746	994
5314	526
8593	1747
2928	633
9096	439
767	457
6379	3059
9600	7945
3295	1184
5977	287
1223	651
9897	856
2908	644
2901	433
1986	3298
9698	977
4056	2111
9444	103
4776	1164
7889	255
9995	471
2919	982
3777	695
5302	1845
2977	306
6331	393
3018	6269
4439	1394
2876	783
5700	283
9538	3181
2001	5060
2543	672
3802	595
4030	305
4722	429
9710	400
4167	703
2435	78875
4984	346
2980	1183
2402	741
2475	2645
4062	3193
4032	1937
4067	1218
4070	1240
957	529
9607	4010
9949	158
7420	543
9446	194
8957	84
7408	544
7435	1621
8938	415
8970	87
7934	257
9279	412
9031	327
5997	1222
7897	280
9061	349
9264	321
6796	186
6844	619
9980	272
8567	1623
8603	1603
7486	742
8980	186
8557	415
7457	429
7925	252
7941	289
5612	199
6803	817
7958	512
8227	1452
9724	243
2939	324
3789	7556
5647	526
9472	1126
9562	2828
3783	1549
845	2045
9960	11469
9039	361
2994	207
6711	1532
6837	2902
7378	419
9005	83
9412	286
4421	398
2997	556
2459	1333
3311	736
7474	716
4043	4283
4922	185
1767	20360
2407	1288
1990	39585
8239	1013
9587	3382
8235	615
7431	212
3771	824
821	2203
3268	565
4450	498
3339	1178
7501	418
8254	712
6882	39
3665	1507
1804	471
4752	2611
6314	961
1200	1173
9052	652
9576	1947
6010	544
1207	3672
2005	1534
8935	651
7850	465
6342	1038
828	422
9519	416
9531	1952
9026	311
5011	298
7896	181
6798	291
6353	190
8998	234
9108	34
6814	394
7427	603
4018	40
2872	1978
7945	20
8574	828
9876	76
7343	60
3755	466
7491	97
3017	410
4040	1466
4430	718
4445	129
7359	200
898	960
2440	869
4798	182
5704	155
9601	1737
9577	3310
9611	3819
9756	1030
9592	2829
9613	695
9806	1317
6782	168
9285	250
1189	1670
1830	361
8591	485
2533	326
6877	691
3792	547
7912	167
9775	137
9449	186
7977	978
3994	2384
5324	380
4748	288
2904	855
1798	1168
9271	292
7840	1834
3992	551
6684	330
1816	595
9555	5622
2946	403
9502	308
9644	576
6360	663
4901	367
4918	1630
6399	631
1227	863
5604	184
9032	473
1988	4332
8309	922
9100	185
2496	352
4973	755
7469	591
9445	1016
4147	2528
8205	1942
9450	32
9751	816
9822	1225
4023	24006
3276	530
2399	999
6020	301
9642	225
794	3020
1224	824
3338	504
9957	350
6795	56
870	525
3284	249
9829	254
5716	389
7854	758
9255	4413
3997	404
9453	584
931	511
2934	443
3697	128
7806	2566
6431	398
7450	1397
345	809
8911	149
8257	185
7961	777
2873	170
1539	1107
7382	1813
5652	247
9284	222
9521	435
8596	1000
9692	1527
6007	107
341	21263
1844	28267
9439	582
905	313
3666	143
4892	273
4923	248
9258	171
9034	145
4746	675
4458	1631
3724	865
350	686
349	703
961	632
298	2323
6830	1841
6833	1625
8234	797
4997	217
5990	2383
4143	1591
4399	2312
5963	79
7376	847
1802	1199
4155	139
3693	101
9606	1275
9509	614
5308	4057
2481	1065
6850	2382
7866	746
10002	1394
4390	365
9649	818
9403	388
2976	302
4049	317
9730	665
9518	365
4781	867
4891	599
1791	235
2884	848
3782	758
1805	1957
6846	3271
4939	582
4005	128
9852	986
9532	1310
9968	471
5935	2332
2470	1076
5342	1765
4790	101
3279	1278
2942	247
9803	176
6784	184
8312	528
7913	370
1789	380
4941	142
5591	129
2519	628
6812	948
5321	3047
4911	5794
4060	591
6785	99
4794	1591
6649	52791
5971	15
6438	2761
1526	911
6324	1007
1781	711
9270	210
4059	1263
9464	627
7890	229
8585	274
9290	431
9660	440
8604	913
5972	49
9784	108
9004	92
9016	60
1807	586
1847	1291
4169	41153
9567	1153
1280	890
4793	149
3727	503
8285	1266
4952	842
4937	88
6374	3380
2975	2027
1792	849
4061	1250
4968	117
2900	307
2923	976
4153	1400
5303	1354
9637	1369
4499	607
2416	1480
3989	658
7348	91638
4448	576
9226	1027
2037	2964
9807	453
9890	1091
9856	1376
4778	895
9289	297
1810	371
1820	708
1528	489
959	959
4038	48866
5983	87
8984	8
9432	65
9028	64
7863	449
3990	595
8904	222
9789	196
4986	196
2857	2185
2883	554
4007	1982
8986	60
8583	636
9243	508
9802	769
3095	18213
3692	1984
8601	351
6822	230
793	599
855	1683
7861	536
9597	4671
9594	1969
8408	552
7508	752
2482	793
1536	583
5681	823
4001	521
9569	1449
8936	458
2981	2017
930	426
1523	1804
9563	840
3318	717
9084	581
7858	212
4999	1573
9040	193
2927	550
9673	5874
9677	1221
9665	2868
5962	423
7429	346
9527	5361
8951	175
8296	1086
1843	555
6417	606
9889	314
9906	219
6720	2819
5629	312
7402	722
4975	979
7883	2694
2518	895
5616	123
4996	333
5964	539
932	329
9723	174
5974	61
5975	52
5967	388
9508	1020
7821	140
4055	1247
5301	288
7841	1458
857	1401
7948	28
5994	770
6691	352
8905	294
9463	621
6804	178
9023	148
3678	300
7468	346
7902	324
5955	12815
9513	326
4715	732
5699	231
6361	2530
7970	978
5581	544
5674	1945
5667	24549
5580	559
5666	1328
5615	335
2423	2085
10007	393
1240	1193
347	3481
9027	39
6011	340
7345	949
7954	556
9081	305
9105	201
9657	3025
9102	192
6006	551
1823	414
319	2382
4908	264
5969	137
7910	497
9068	460
7391	2284
6017	190
7937	357
6819	1319
6397	19651
6418	624
3321	962
9540	1711
9541	386
9539	971
8553	664
6416	748
6323	3956
4066	738
1779	794
7472	620
9936	222
9966	506
2426	813
5694	382
9434	81
9241	611
9413	114
9033	114
7351	1110
9025	251
8922	84
6880	98
9422	111
7426	1390
2952	506
9399	268
9406	324
9435	134
4897	874
903	1540
9761	28364
2903	1447
1831	445
3778	1413
5976	149
4473	311
7812	12715
8607	2244
4010	160
7417	1828
3286	1047
3738	768
1222	531
4398	960
9973	194
9505	877
3719	488
4803	381
4042	1716
4469	1217
4034	390
4453	384
8208	8249
8204	2740
9810	516
7512	1051
8563	1317
3028	426
9267	194
1558	1711
4442	205
4495	2169
4777	105
4915	116
2965	995
2508	2870
3326	1447
7444	2114
942	17289
7377	131
1819	20320
4948	223
8308	729
4400	780
888	16214
4738	1339
9612	2059
5328	204
3721	653
3283	442
940	668
6411	566
6419	166
6410	201
5960	1170
8245	625
4021	1306
1531	14466
9553	5239
2969	1152
7443	1102
5590	244
4418	861
9731	612
9728	188
9914	768
3677	444
8910	796
3654	1033
817	6046
7521	216
7430	1412
7432	211
8215	502
3980	473
4464	341
2893	450
2892	203
4406	499
6354	329
6413	471
8268	669
3027	848
6004	129
6012	1959
2453	1693
2458	830
4737	5095
9769	3791
8286	747
8217	799
5584	212
9511	485
9894	427
8916	779
4780	3182
872	455
6677	1864
9053	521
4420	564
4950	161
9080	134
8380	1085
9929	960
337	2192
6369	1902
7931	714
6311	8676
921	3374
1543	958
6389	461
6388	1129
1832	701
9833	624
9485	655
9693	1002
9438	20701
2961	2196
8927	149
1787	1498
9272	5992
9886	243
7503	1037
7454	1279
1210	1220
785	1272
8552	2449
2917	2468
2940	268
8311	225
9015	39
348	1549
8391	1561
9059	114
6668	6411
6312	37948
6688	2270
6645	2188
6028	2430
6687	758
6344	4075
6310	1756
6343	3627
6334	1355
6327	1261
6030	2680
6305	2441
9427	2474
9428	335
8230	424
9759	1216
8203	161
5646	328
9561	2717
4929	664
4409	333
4024	1109
2993	233
6665	1009
6838	16334
1782	743
1772	9338
6378	226
8590	792
4713	528
6875	46
3747	192
3770	1434
9529	2771
8987	255
7950	254
7951	313
9967	952
6858	195
9712	1820
6671	2130
5618	351
9663	741
5944	134
9702	670
8396	649
8588	4404
9711	2551
8402	2256
4451	653
3320	2071
4792	779
8265	651
8264	188
3110	920
9416	146
9006	534
8945	10905
5648	279
6345	492
351	1600
7878	582
304	9345
4145	706
9717	4673
3707	79
3705	222
7511	195
9622	1382
909	1943
4405	267
8297	402
4413	113
294	623
9103	134
6873	366
9952	932
2441	487
4917	446
5669	526
8390	575
2524	1324
9273	113
8388	838
4503	1231
339	5229
9814	800
2027	2730
9632	1011
4161	1159
7956	581
9088	116
8966	141
8955	11602
9487	1799
7409	839
8385	237
2957	1592
6644	7605
3331	2574
2532	209
9551	3577
4455	7607
1563	1075
2511	23440
791	441
2531	502
3278	382
6834	413
1178	12801
8282	640
8947	317
8975	14
7852	537
7864	306
7379	695
7922	310
6810	1257
6824	1292
7824	2854
7817	529
8949	295
3302	368
3731	1658
7908	154
1566	5102
4992	571
917	807
8996	87
7477	804
860	4522
5000	314
7973	562
4995	1234
5662	577
6789	545
890	1774
2895	145
1795	316
4441	215
5661	937
6358	2408
2937	484
5986	399
9415	93
5336	135
796	4139
915	2352
4712	193
5587	86
3314	501
1541	1665
9609	659
910	323
6788	212
9048	116
2534	310
7886	112
1839	514
3685	822
9766	646
9633	4069
6014	1550
6435	734
6640	516
6643	3602
5698	380
3294	10851
3006	349
832	1771
9680	310
4946	76
5939	1334
6647	1933
2487	10155
2406	603
5642	481
896	2280
4035	414
9729	526
6651	1312
6377	2085
9823	823
5650	523
3769	273
4716	563
9955	659
7955	383
9262	205
6681	228
3762	531
9506	148
9516	1250
3725	2913
3795	1060
3754	343
5940	1541
3767	381
4029	251
6319	1168
9697	3801
2395	283
5603	295
4465	668
9708	4006
7353	545
7825	1172
2971	723
3805	1683
2510	3724
9280	549
6808	342
2890	518
9008	392
5949	4309
3779	3813
5004	392
9035	115
807	1611
838	2355
4935	1385
5630	187
9431	157
2918	27124
3656	2766
802	815
1205	3054
8575	824
6852	1861
5715	7474
6809	1514
6797	359
8571	1036
8572	106
2921	1427
1213	799
774	1479
2480	1121
1215	702
1841	1318
7502	199
4979	940
2894	43
8233	24472
9743	495
4434	200
4970	482
2869	4138
2962	3125
3003	897
9962	1200
2959	768
2964	3087
2871	4161
2966	55832
1199	2140
8281	1874
881	66219
4726	1175
8597	574
1181	464
8212	169
4740	432
7849	235
1527	314
2514	2653
9744	258
7904	310
4487	112
7396	260
9617	7481
1234	540
9840	231
7442	1541
1204	3794
766	1369
4942	378
7362	463
2859	780
7832	1312
9997	590
3753	229
9725	4389
8932	398
9057	313
9912	661
2909	154
9726	886
9733	361
9721	911
9922	6679
9892	170
9749	417
5958	273
4756	151
848	997
9659	1960
9780	226
6421	3521
6428	333
4741	387
9530	7772
8294	713
8293	562
4064	1214
6792	669
2978	473
9608	9360
2507	5180
9408	805
9398	708
9070	1242
4176	2178
6870	412
3785	193
6390	145
9869	462
4907	558
2887	1521
9963	37
2488	1547
9409	932
9410	270
6780	192
4490	185
1537	1221
2545	1413
5339	1027
7818	530
5631	721
6885	417
7842	610
1774	781
8994	129
799	2080
7385	641
7439	4228
5310	3900
4016	2226
9772	795
9901	1542
9092	43
5623	324
8934	232
5936	410
9517	375
8965	40
7943	190
9022	182
7371	1356
9953	3683
9583	797
9602	1412
8921	62
9851	662
9870	2374
5696	813
5649	255
8549	2738
8224	858
2454	822
9754	1047
4426	604
4050	456
9675	354
2522	653
6685	350
2955	670
7451	3287
3673	1191
6702	466
7504	260
6729	4289
4744	517
891	2617
4971	945
829	894
9491	454
9971	460
4436	415
3016	657
1249	1451
9796	61
4921	683
2951	642
2985	702
1196	1039
2941	573
2947	487
2463	306
9239	9371
2006	979
772	2708
3773	700
4071	633
285	3545
9476	1947
3327	1556
1799	1082
8213	740
3667	411
8255	326
9278	543
2392	2084
9543	3891
9242	606
4956	165
5610	871
9233	1420
4461	752
3998	2010
818	4352
3804	492
